endpoint	stratum	holdout	model_name	selected_model	edge_id	source_state	target_state	gene_a	gene_b	edge_class
primary_recist	melanoma_recist_supported_primary	GSE91061	EcoNiche-Opt-WordFullGraph	word_full_graph	myeloid_suppression|tcell_dysfunction|IGLV2-11|LAG3|coexpression_network	myeloid_suppression	tcell_dysfunction	IGLV2-11	LAG3	coexpression_network
primary_recist	melanoma_recist_supported_primary	GSE91061	EcoNiche-Opt-WordFullGraph	word_full_graph	myeloid_suppression|tnk_effector|IGLV2-11|IFNG|coexpression_network	myeloid_suppression	tnk_effector	IGLV2-11	IFNG	coexpression_network
primary_recist	melanoma_recist_supported_primary	GSE91061	EcoNiche-Opt-WordFullGraph	word_full_graph	myeloid_suppression|tnk_effector|IGLV2-11|CXCL9|coexpression_network	myeloid_suppression	tnk_effector	IGLV2-11	CXCL9	coexpression_network
primary_recist	melanoma_recist_supported_primary	GSE91061	EcoNiche-Opt-WordFullGraph	word_full_graph	myeloid_suppression|tumor_dedifferentiation|SLC13A3,TP53RK|MIR548N,OSBPL6|coexpression_network	myeloid_suppression	tumor_dedifferentiation	SLC13A3,TP53RK	MIR548N,OSBPL6	coexpression_network
primary_recist	melanoma_recist_supported_primary	GSE91061	EcoNiche-Opt-WordFullGraph	word_full_graph	myeloid_suppression|tumor_dedifferentiation|IGLV2-11|TRAJ1|coexpression_network	myeloid_suppression	tumor_dedifferentiation	IGLV2-11	TRAJ1	coexpression_network
primary_recist	melanoma_recist_supported_primary	GSE91061	EcoNiche-Opt-WordFullGraph	word_full_graph	tcell_dysfunction|tcell_dysfunction|LAG3|PDCD1|coexpression_network	tcell_dysfunction	tcell_dysfunction	LAG3	PDCD1	coexpression_network
primary_recist	melanoma_recist_supported_primary	GSE91061	EcoNiche-Opt-WordFullGraph	word_full_graph	tcell_dysfunction|tcell_dysfunction|PDCD1|TOX|coexpression_network	tcell_dysfunction	tcell_dysfunction	PDCD1	TOX	coexpression_network
primary_recist	melanoma_recist_supported_primary	GSE91061	EcoNiche-Opt-WordFullGraph	word_full_graph	tcell_dysfunction|tnk_effector|PDCD1|IFNG|coexpression_network	tcell_dysfunction	tnk_effector	PDCD1	IFNG	coexpression_network
primary_recist	melanoma_recist_supported_primary	GSE91061	EcoNiche-Opt-WordFullGraph	word_full_graph	tcell_dysfunction|tnk_effector|LAG3|IFNG|coexpression_network	tcell_dysfunction	tnk_effector	LAG3	IFNG	coexpression_network
primary_recist	melanoma_recist_supported_primary	GSE91061	EcoNiche-Opt-WordFullGraph	word_full_graph	tcell_dysfunction|tumor_dedifferentiation|MIR548N,OSBPL6|MIR548N,OSBPL6|coexpression_network	tcell_dysfunction	tumor_dedifferentiation	MIR548N,OSBPL6	MIR548N,OSBPL6	coexpression_network
primary_recist	melanoma_recist_supported_primary	GSE91061	EcoNiche-Opt-WordFullGraph	word_full_graph	tcell_dysfunction|tumor_dedifferentiation|TOX|ZEB1|coexpression_network	tcell_dysfunction	tumor_dedifferentiation	TOX	ZEB1	coexpression_network
primary_recist	melanoma_recist_supported_primary	GSE91061	EcoNiche-Opt-WordFullGraph	word_full_graph	tnk_effector|tnk_effector|CXCL11|CXCL9|coexpression_network	tnk_effector	tnk_effector	CXCL11	CXCL9	coexpression_network
primary_recist	melanoma_recist_supported_primary	GSE91061	EcoNiche-Opt-WordFullGraph	word_full_graph	tnk_effector|tnk_effector|CXCL11|IFNG|coexpression_network	tnk_effector	tnk_effector	CXCL11	IFNG	coexpression_network
primary_recist	melanoma_recist_supported_primary	GSE91061	EcoNiche-Opt-WordFullGraph	word_full_graph	tnk_effector|tumor_dedifferentiation|IFNG|TRAJ1|coexpression_network	tnk_effector	tumor_dedifferentiation	IFNG	TRAJ1	coexpression_network
primary_recist	melanoma_recist_supported_primary	GSE91061	EcoNiche-Opt-WordFullGraph	word_full_graph	tnk_effector|tumor_dedifferentiation|CXCL11|TRAJ1|coexpression_network	tnk_effector	tumor_dedifferentiation	CXCL11	TRAJ1	coexpression_network
primary_recist	melanoma_recist_supported_primary	GSE91061	EcoNiche-Opt-WordFullGraph	word_full_graph	tumor_dedifferentiation|tumor_dedifferentiation|TRAJ1|TRAJ10|coexpression_network	tumor_dedifferentiation	tumor_dedifferentiation	TRAJ1	TRAJ10	coexpression_network
primary_recist	melanoma_recist_supported_primary	GSE91061	EcoNiche-Opt-WordFullGraph	word_full_graph	tumor_dedifferentiation|tumor_dedifferentiation|IGHD2-15|TRAJ1|coexpression_network	tumor_dedifferentiation	tumor_dedifferentiation	IGHD2-15	TRAJ1	coexpression_network
primary_recist	melanoma_recist_supported_primary	GSE91061	EcoNiche-Opt-WordUnsignedGraph	word_unsigned_graph	antigen_presentation_mhc|tnk_effector|HLA-A|B2M|pathway	antigen_presentation_mhc	tnk_effector	HLA-A	B2M	pathway
primary_recist	melanoma_recist_supported_primary	GSE91061	EcoNiche-Opt-WordUnsignedGraph	word_unsigned_graph	myeloid_suppression|myeloid_suppression|S100A8|S100A9|network	myeloid_suppression	myeloid_suppression	S100A8	S100A9	network
primary_recist	melanoma_recist_supported_primary	GSE91061	EcoNiche-Opt-WordUnsignedGraph	word_unsigned_graph	tnk_effector|antigen_presentation_mhc|IFNG|HLA-A|regulatory	tnk_effector	antigen_presentation_mhc	IFNG	HLA-A	regulatory
primary_recist	melanoma_recist_supported_primary	GSE91061	EcoNiche-Opt-WordUnsignedGraph	word_unsigned_graph	antigen_presentation_mhc|antigen_presentation_mhc|HLA-B|TAP1|coexpression_network	antigen_presentation_mhc	antigen_presentation_mhc	HLA-B	TAP1	coexpression_network
primary_recist	melanoma_recist_supported_primary	GSE91061	EcoNiche-Opt-WordUnsignedGraph	word_unsigned_graph	antigen_presentation_mhc|antigen_presentation_mhc|HLA-A|TAP1|coexpression_network	antigen_presentation_mhc	antigen_presentation_mhc	HLA-A	TAP1	coexpression_network
primary_recist	melanoma_recist_supported_primary	GSE91061	EcoNiche-Opt-WordUnsignedGraph	word_unsigned_graph	antigen_presentation_mhc|caf_ecm_exclusion|MIR548N,OSBPL6|MIR548N,OSBPL6|coexpression_network	antigen_presentation_mhc	caf_ecm_exclusion	MIR548N,OSBPL6	MIR548N,OSBPL6	coexpression_network
primary_recist	melanoma_recist_supported_primary	GSE91061	EcoNiche-Opt-WordUnsignedGraph	word_unsigned_graph	antigen_presentation_mhc|caf_ecm_exclusion|TAP1|COL1A1|coexpression_network	antigen_presentation_mhc	caf_ecm_exclusion	TAP1	COL1A1	coexpression_network
primary_recist	melanoma_recist_supported_primary	GSE91061	EcoNiche-Opt-WordUnsignedGraph	word_unsigned_graph	antigen_presentation_mhc|myeloid_suppression|MIR548N,OSBPL6|MIR548N,OSBPL6|coexpression_network	antigen_presentation_mhc	myeloid_suppression	MIR548N,OSBPL6	MIR548N,OSBPL6	coexpression_network
primary_recist	melanoma_recist_supported_primary	GSE91061	EcoNiche-Opt-WordUnsignedGraph	word_unsigned_graph	antigen_presentation_mhc|myeloid_suppression|TAP1|IGHV6-1|coexpression_network	antigen_presentation_mhc	myeloid_suppression	TAP1	IGHV6-1	coexpression_network
primary_recist	melanoma_recist_supported_primary	GSE91061	EcoNiche-Opt-WordUnsignedGraph	word_unsigned_graph	antigen_presentation_mhc|tcell_dysfunction|CUZD1,FAM24B,FAM24B-CUZD1|RILP,SCARF1|coexpression_network	antigen_presentation_mhc	tcell_dysfunction	CUZD1,FAM24B,FAM24B-CUZD1	RILP,SCARF1	coexpression_network
primary_recist	melanoma_recist_supported_primary	GSE91061	EcoNiche-Opt-WordUnsignedGraph	word_unsigned_graph	antigen_presentation_mhc|tcell_dysfunction|TAP1|PDCD1|coexpression_network	antigen_presentation_mhc	tcell_dysfunction	TAP1	PDCD1	coexpression_network
primary_recist	melanoma_recist_supported_primary	GSE91061	EcoNiche-Opt-WordUnsignedGraph	word_unsigned_graph	antigen_presentation_mhc|tnk_effector|TAP1|CD8A|coexpression_network	antigen_presentation_mhc	tnk_effector	TAP1	CD8A	coexpression_network
primary_recist	melanoma_recist_supported_primary	GSE91061	EcoNiche-Opt-WordUnsignedGraph	word_unsigned_graph	antigen_presentation_mhc|tnk_effector|HLA-B|CD8A|coexpression_network	antigen_presentation_mhc	tnk_effector	HLA-B	CD8A	coexpression_network
primary_recist	melanoma_recist_supported_primary	GSE91061	EcoNiche-Opt-WordUnsignedGraph	word_unsigned_graph	antigen_presentation_mhc|tumor_dedifferentiation|TAP1|ZEB1|coexpression_network	antigen_presentation_mhc	tumor_dedifferentiation	TAP1	ZEB1	coexpression_network
primary_recist	melanoma_recist_supported_primary	GSE91061	EcoNiche-Opt-WordUnsignedGraph	word_unsigned_graph	antigen_presentation_mhc|tumor_dedifferentiation|HLA-B|ZEB1|coexpression_network	antigen_presentation_mhc	tumor_dedifferentiation	HLA-B	ZEB1	coexpression_network
primary_recist	melanoma_recist_supported_primary	GSE91061	EcoNiche-Opt-WordUnsignedGraph	word_unsigned_graph	caf_ecm_exclusion|caf_ecm_exclusion|COL1A1|POSTN|coexpression_network	caf_ecm_exclusion	caf_ecm_exclusion	COL1A1	POSTN	coexpression_network
primary_recist	melanoma_recist_supported_primary	GSE91061	EcoNiche-Opt-WordUnsignedGraph	word_unsigned_graph	caf_ecm_exclusion|caf_ecm_exclusion|COL1A1|FAP|coexpression_network	caf_ecm_exclusion	caf_ecm_exclusion	COL1A1	FAP	coexpression_network
primary_recist	melanoma_recist_supported_primary	GSE91061	EcoNiche-Opt-WordUnsignedGraph	word_unsigned_graph	caf_ecm_exclusion|myeloid_suppression|MIR548N,OSBPL6|MIR548N,OSBPL6|coexpression_network	caf_ecm_exclusion	myeloid_suppression	MIR548N,OSBPL6	MIR548N,OSBPL6	coexpression_network
primary_recist	melanoma_recist_supported_primary	GSE91061	EcoNiche-Opt-WordUnsignedGraph	word_unsigned_graph	caf_ecm_exclusion|myeloid_suppression|TGFBI|MIR548N,OSBPL6|coexpression_network	caf_ecm_exclusion	myeloid_suppression	TGFBI	MIR548N,OSBPL6	coexpression_network
primary_recist	melanoma_recist_supported_primary	GSE91061	EcoNiche-Opt-WordUnsignedGraph	word_unsigned_graph	caf_ecm_exclusion|tcell_dysfunction|HPN,SCN1B|MIR143,MIR143HG|coexpression_network	caf_ecm_exclusion	tcell_dysfunction	HPN,SCN1B	MIR143,MIR143HG	coexpression_network
primary_recist	melanoma_recist_supported_primary	GSE91061	EcoNiche-Opt-WordUnsignedGraph	word_unsigned_graph	caf_ecm_exclusion|tcell_dysfunction|HPN,SCN1B|RILP,SCARF1|coexpression_network	caf_ecm_exclusion	tcell_dysfunction	HPN,SCN1B	RILP,SCARF1	coexpression_network
primary_recist	melanoma_recist_supported_primary	GSE91061	EcoNiche-Opt-WordUnsignedGraph	word_unsigned_graph	caf_ecm_exclusion|tnk_effector|MIR548N,OSBPL6|RPS8,SNORD55|coexpression_network	caf_ecm_exclusion	tnk_effector	MIR548N,OSBPL6	RPS8,SNORD55	coexpression_network
primary_recist	melanoma_recist_supported_primary	GSE91061	EcoNiche-Opt-WordUnsignedGraph	word_unsigned_graph	caf_ecm_exclusion|tnk_effector|HPN,SCN1B|MIR143,MIR143HG|coexpression_network	caf_ecm_exclusion	tnk_effector	HPN,SCN1B	MIR143,MIR143HG	coexpression_network
primary_recist	melanoma_recist_supported_primary	GSE91061	EcoNiche-Opt-WordUnsignedGraph	word_unsigned_graph	caf_ecm_exclusion|tumor_dedifferentiation|VIM|VIM|coexpression_network	caf_ecm_exclusion	tumor_dedifferentiation	VIM	VIM	coexpression_network
primary_recist	melanoma_recist_supported_primary	GSE91061	EcoNiche-Opt-WordUnsignedGraph	word_unsigned_graph	caf_ecm_exclusion|tumor_dedifferentiation|COL1A1|ZEB1|coexpression_network	caf_ecm_exclusion	tumor_dedifferentiation	COL1A1	ZEB1	coexpression_network
primary_recist	melanoma_recist_supported_primary	GSE91061	EcoNiche-Opt-WordUnsignedGraph	word_unsigned_graph	myeloid_suppression|myeloid_suppression|S100A8|S100A9|coexpression_network	myeloid_suppression	myeloid_suppression	S100A8	S100A9	coexpression_network
primary_recist	melanoma_recist_supported_primary	GSE91061	EcoNiche-Opt-WordUnsignedGraph	word_unsigned_graph	myeloid_suppression|myeloid_suppression|IGHD2-15|IGHV6-1|coexpression_network	myeloid_suppression	myeloid_suppression	IGHD2-15	IGHV6-1	coexpression_network
primary_recist	melanoma_recist_supported_primary	GSE91061	EcoNiche-Opt-WordUnsignedGraph	word_unsigned_graph	myeloid_suppression|tcell_dysfunction|IGHV6-1|IGKV4-1|coexpression_network	myeloid_suppression	tcell_dysfunction	IGHV6-1	IGKV4-1	coexpression_network
primary_recist	melanoma_recist_supported_primary	GSE91061	EcoNiche-Opt-WordUnsignedGraph	word_unsigned_graph	myeloid_suppression|tcell_dysfunction|IGHD2-15|IGKV4-1|coexpression_network	myeloid_suppression	tcell_dysfunction	IGHD2-15	IGKV4-1	coexpression_network
primary_recist	melanoma_recist_supported_primary	GSE91061	EcoNiche-Opt-WordUnsignedGraph	word_unsigned_graph	myeloid_suppression|tnk_effector|MIR548N,OSBPL6|RPS8,SNORD55|coexpression_network	myeloid_suppression	tnk_effector	MIR548N,OSBPL6	RPS8,SNORD55	coexpression_network
primary_recist	melanoma_recist_supported_primary	GSE91061	EcoNiche-Opt-WordUnsignedGraph	word_unsigned_graph	myeloid_suppression|tnk_effector|IGHV6-1|NKG7|coexpression_network	myeloid_suppression	tnk_effector	IGHV6-1	NKG7	coexpression_network
primary_recist	melanoma_recist_supported_primary	GSE91061	EcoNiche-Opt-WordUnsignedGraph	word_unsigned_graph	myeloid_suppression|tumor_dedifferentiation|IGHD2-15|TRAJ1|coexpression_network	myeloid_suppression	tumor_dedifferentiation	IGHD2-15	TRAJ1	coexpression_network
primary_recist	melanoma_recist_supported_primary	GSE91061	EcoNiche-Opt-WordUnsignedGraph	word_unsigned_graph	myeloid_suppression|tumor_dedifferentiation|IGHV6-1|TRAJ1|coexpression_network	myeloid_suppression	tumor_dedifferentiation	IGHV6-1	TRAJ1	coexpression_network
primary_recist	melanoma_recist_supported_primary	GSE91061	EcoNiche-Opt-WordUnsignedGraph	word_unsigned_graph	tcell_dysfunction|tcell_dysfunction|IGKV4-1|PDCD1|coexpression_network	tcell_dysfunction	tcell_dysfunction	IGKV4-1	PDCD1	coexpression_network
primary_recist	melanoma_recist_supported_primary	GSE91061	EcoNiche-Opt-WordUnsignedGraph	word_unsigned_graph	tcell_dysfunction|tcell_dysfunction|MIR143,MIR143HG|RILP,SCARF1|coexpression_network	tcell_dysfunction	tcell_dysfunction	MIR143,MIR143HG	RILP,SCARF1	coexpression_network
primary_recist	melanoma_recist_supported_primary	GSE91061	EcoNiche-Opt-WordUnsignedGraph	word_unsigned_graph	tcell_dysfunction|tnk_effector|MIR143,MIR143HG|MIR143,MIR143HG|coexpression_network	tcell_dysfunction	tnk_effector	MIR143,MIR143HG	MIR143,MIR143HG	coexpression_network
primary_recist	melanoma_recist_supported_primary	GSE91061	EcoNiche-Opt-WordUnsignedGraph	word_unsigned_graph	tcell_dysfunction|tnk_effector|PDCD1|CD8A|coexpression_network	tcell_dysfunction	tnk_effector	PDCD1	CD8A	coexpression_network
primary_recist	melanoma_recist_supported_primary	GSE91061	EcoNiche-Opt-WordUnsignedGraph	word_unsigned_graph	tcell_dysfunction|tumor_dedifferentiation|RILP,SCARF1|RILP,SCARF1|coexpression_network	tcell_dysfunction	tumor_dedifferentiation	RILP,SCARF1	RILP,SCARF1	coexpression_network
primary_recist	melanoma_recist_supported_primary	GSE91061	EcoNiche-Opt-WordUnsignedGraph	word_unsigned_graph	tcell_dysfunction|tumor_dedifferentiation|MIR143,MIR143HG|MIR143,MIR143HG|coexpression_network	tcell_dysfunction	tumor_dedifferentiation	MIR143,MIR143HG	MIR143,MIR143HG	coexpression_network
primary_recist	melanoma_recist_supported_primary	GSE91061	EcoNiche-Opt-WordUnsignedGraph	word_unsigned_graph	tnk_effector|tnk_effector|CXCL10|CXCL11|coexpression_network	tnk_effector	tnk_effector	CXCL10	CXCL11	coexpression_network
primary_recist	melanoma_recist_supported_primary	GSE91061	EcoNiche-Opt-WordUnsignedGraph	word_unsigned_graph	tnk_effector|tnk_effector|CD8A|GZMA|coexpression_network	tnk_effector	tnk_effector	CD8A	GZMA	coexpression_network
primary_recist	melanoma_recist_supported_primary	GSE91061	EcoNiche-Opt-WordUnsignedGraph	word_unsigned_graph	tnk_effector|tumor_dedifferentiation|MIR143,MIR143HG|MIR143,MIR143HG|coexpression_network	tnk_effector	tumor_dedifferentiation	MIR143,MIR143HG	MIR143,MIR143HG	coexpression_network
primary_recist	melanoma_recist_supported_primary	GSE91061	EcoNiche-Opt-WordUnsignedGraph	word_unsigned_graph	tnk_effector|tumor_dedifferentiation|CD8A|TRAJ1|coexpression_network	tnk_effector	tumor_dedifferentiation	CD8A	TRAJ1	coexpression_network
primary_recist	melanoma_recist_supported_primary	GSE91061	EcoNiche-Opt-WordUnsignedGraph	word_unsigned_graph	tumor_dedifferentiation|tumor_dedifferentiation|MIR143,MIR143HG|RILP,SCARF1|coexpression_network	tumor_dedifferentiation	tumor_dedifferentiation	MIR143,MIR143HG	RILP,SCARF1	coexpression_network
primary_recist	melanoma_recist_supported_primary	GSE91061	EcoNiche-Opt-WordUnsignedGraph	word_unsigned_graph	tumor_dedifferentiation|tumor_dedifferentiation|RILP,SCARF1|ZEB1|coexpression_network	tumor_dedifferentiation	tumor_dedifferentiation	RILP,SCARF1	ZEB1	coexpression_network
primary_recist	melanoma_recist_supported_primary	GSE91061	EcoNiche-Opt-WordNoBioObjective	word_no_bio_objective	caf_ecm_exclusion|caf_ecm_exclusion|COL1A1|FN1|network	caf_ecm_exclusion	caf_ecm_exclusion	COL1A1	FN1	network
primary_recist	melanoma_recist_supported_primary	GSE91061	EcoNiche-Opt-WordNoBioObjective	word_no_bio_objective	antigen_presentation_mhc|antigen_presentation_mhc|HLA-DRB1|TAP1|coexpression_network	antigen_presentation_mhc	antigen_presentation_mhc	HLA-DRB1	TAP1	coexpression_network
primary_recist	melanoma_recist_supported_primary	GSE91061	EcoNiche-Opt-WordNoBioObjective	word_no_bio_objective	antigen_presentation_mhc|caf_ecm_exclusion|TAP1|COL1A1|coexpression_network	antigen_presentation_mhc	caf_ecm_exclusion	TAP1	COL1A1	coexpression_network
primary_recist	melanoma_recist_supported_primary	GSE91061	EcoNiche-Opt-WordNoBioObjective	word_no_bio_objective	antigen_presentation_mhc|caf_ecm_exclusion|HLA-DRB1|FAP|coexpression_network	antigen_presentation_mhc	caf_ecm_exclusion	HLA-DRB1	FAP	coexpression_network
primary_recist	melanoma_recist_supported_primary	GSE91061	EcoNiche-Opt-WordNoBioObjective	word_no_bio_objective	antigen_presentation_mhc|myeloid_suppression|HLA-DRB1|CSF1R|coexpression_network	antigen_presentation_mhc	myeloid_suppression	HLA-DRB1	CSF1R	coexpression_network
primary_recist	melanoma_recist_supported_primary	GSE91061	EcoNiche-Opt-WordNoBioObjective	word_no_bio_objective	antigen_presentation_mhc|myeloid_suppression|TAP1|CSF1R|coexpression_network	antigen_presentation_mhc	myeloid_suppression	TAP1	CSF1R	coexpression_network
primary_recist	melanoma_recist_supported_primary	GSE91061	EcoNiche-Opt-WordNoBioObjective	word_no_bio_objective	antigen_presentation_mhc|tcell_dysfunction|HLA-DRB1|PDCD1|coexpression_network	antigen_presentation_mhc	tcell_dysfunction	HLA-DRB1	PDCD1	coexpression_network
primary_recist	melanoma_recist_supported_primary	GSE91061	EcoNiche-Opt-WordNoBioObjective	word_no_bio_objective	antigen_presentation_mhc|tcell_dysfunction|TAP1|PDCD1|coexpression_network	antigen_presentation_mhc	tcell_dysfunction	TAP1	PDCD1	coexpression_network
primary_recist	melanoma_recist_supported_primary	GSE91061	EcoNiche-Opt-WordNoBioObjective	word_no_bio_objective	antigen_presentation_mhc|tnk_effector|TAP1|PRF1|coexpression_network	antigen_presentation_mhc	tnk_effector	TAP1	PRF1	coexpression_network
primary_recist	melanoma_recist_supported_primary	GSE91061	EcoNiche-Opt-WordNoBioObjective	word_no_bio_objective	antigen_presentation_mhc|tnk_effector|HLA-DRB1|IFNG|coexpression_network	antigen_presentation_mhc	tnk_effector	HLA-DRB1	IFNG	coexpression_network
primary_recist	melanoma_recist_supported_primary	GSE91061	EcoNiche-Opt-WordNoBioObjective	word_no_bio_objective	antigen_presentation_mhc|tumor_dedifferentiation|TAP1|SOX10|coexpression_network	antigen_presentation_mhc	tumor_dedifferentiation	TAP1	SOX10	coexpression_network
primary_recist	melanoma_recist_supported_primary	GSE91061	EcoNiche-Opt-WordNoBioObjective	word_no_bio_objective	antigen_presentation_mhc|tumor_dedifferentiation|TAP1|ZEB1|coexpression_network	antigen_presentation_mhc	tumor_dedifferentiation	TAP1	ZEB1	coexpression_network
primary_recist	melanoma_recist_supported_primary	GSE91061	EcoNiche-Opt-WordNoBioObjective	word_no_bio_objective	caf_ecm_exclusion|caf_ecm_exclusion|COL1A1|FAP|coexpression_network	caf_ecm_exclusion	caf_ecm_exclusion	COL1A1	FAP	coexpression_network
