mean_delta	ci_low	ci_high	p_value	endpoint	stratum	target_model	comparison	baseline_model	n_samples	target_AUROC	baseline_AUROC	target_AUPRC	baseline_AUPRC	target_ECE	baseline_ECE	is_strong_baseline	status	fdr_q
0.04485407105172092	-0.001710412012906459	0.09432145352900066	0.062	primary_recist	melanoma_recist_supported_primary	EcoNiche-Opt-HeuristicEcology	EcoNiche-Opt-HeuristicEcology_vs_IFNG	IFNG	131	0.6845588235294118	0.6397058823529411	0.5804730202048082	0.5313226284532585	0.23858416431842683	0.13524042281735324	True	computed_from_matched_predictions	0.10145454545454546
0.05512576445119583	0.027604248399288624	0.08312250911597052	0.0	primary_recist	melanoma_recist_supported_primary	EcoNiche-Opt-HeuristicEcology	EcoNiche-Opt-HeuristicEcology_vs_EcoNiche-Opt-ModulePriorFixed-Platt	EcoNiche-Opt-ModulePriorFixed-Platt	131	0.6845588235294118	0.6303921568627452	0.5804730202048082	0.5174460482582935	0.23858416431842683	0.12076221874679825	False	computed_from_matched_predictions	0.0
0.05954063280477346	0.009035889355742222	0.11338741566536865	0.012	primary_recist	melanoma_recist_supported_primary	EcoNiche-Opt-HeuristicEcology	EcoNiche-Opt-HeuristicEcology_vs_CYT	CYT	131	0.6845588235294118	0.6242647058823529	0.5804730202048082	0.5116737068683719	0.23858416431842683	0.12143659252064323	True	computed_from_matched_predictions	0.036
0.063587639195107	0.0038425149274207236	0.125431483159199	0.032	primary_recist	melanoma_recist_supported_primary	EcoNiche-Opt-HeuristicEcology	EcoNiche-Opt-HeuristicEcology_vs_EcoNiche-Opt-ImmuneComposite	EcoNiche-Opt-ImmuneComposite	131	0.6845588235294118	0.6198529411764706	0.5804730202048082	0.5032624617711886	0.23858416431842683	0.13328941742116335	True	computed_from_matched_predictions	0.07200000000000001
0.09314246162628612	0.012717747588820813	0.1765575011912055	0.012	primary_recist	melanoma_recist_supported_primary	EcoNiche-Opt-HeuristicEcology	EcoNiche-Opt-HeuristicEcology_vs_PDCD1LG2	PDCD1LG2	131	0.6845588235294118	0.5889705882352941	0.5804730202048082	0.4748746815396976	0.23858416431842683	0.14133191364890493	True	computed_from_matched_predictions	0.036
0.09822884438436026	0.0060082498373637775	0.19123031224095058	0.028	primary_recist	melanoma_recist_supported_primary	EcoNiche-Opt-HeuristicEcology	EcoNiche-Opt-HeuristicEcology_vs_EcoNiche-Opt-WordNoInteraction	EcoNiche-Opt-WordNoInteraction	131	0.6845588235294118	0.5845588235294118	0.5804730202048082	0.5023936503302233	0.23858416431842683	0.26306314793308894	True	computed_from_matched_predictions	0.072
0.10795023980636492	-0.023901339335513725	0.23928266888150607	0.096	primary_recist	melanoma_recist_supported_primary	EcoNiche-Opt-HeuristicEcology	EcoNiche-Opt-HeuristicEcology_vs_IPRES	IPRES	131	0.6845588235294118	0.5732843137254903	0.5804730202048082	0.47080769428251634	0.23858416431842683	0.17402200379843538	True	computed_from_matched_predictions	0.12342857142857143
0.14268391986969994	0.004133077837980756	0.27690637269308727	0.04	primary_recist	melanoma_recist_supported_primary	EcoNiche-Opt-HeuristicEcology	EcoNiche-Opt-HeuristicEcology_vs_TIDE_exclusion	TIDE_exclusion	131	0.6845588235294118	0.5392156862745099	0.5804730202048082	0.39508881504616233	0.23858416431842683	0.1561917643498541	True	computed_from_matched_predictions	0.08
0.18172281504299373	0.06926854718010146	0.3016859756097563	0.002	primary_recist	melanoma_recist_supported_primary	EcoNiche-Opt-HeuristicEcology	EcoNiche-Opt-HeuristicEcology_vs_EcoNiche-Opt-WordUnsignedGraph	EcoNiche-Opt-WordUnsignedGraph	131	0.6845588235294118	0.5004901960784314	0.5804730202048082	0.41642908500261183	0.23858416431842683	0.26322504198714874	True	computed_from_matched_predictions	0.009000000000000001
0.2058074482817039	0.10486252209602379	0.3101370291724227	0.0	primary_recist	melanoma_recist_supported_primary	EcoNiche-Opt-HeuristicEcology	EcoNiche-Opt-HeuristicEcology_vs_EcoNiche-Opt-WordFullGraph	EcoNiche-Opt-WordFullGraph	131	0.6845588235294118	0.47818627450980394	0.5804730202048082	0.3752920711828562	0.23858416431842683	0.37021337573504476	False	computed_from_matched_predictions	0.0
0.25343706754626827	0.15121878629500562	0.35973889697146594	0.0	primary_recist	melanoma_recist_supported_primary	EcoNiche-Opt-HeuristicEcology	EcoNiche-Opt-HeuristicEcology_vs_EcoNiche-Opt-WordNoBioObjective	EcoNiche-Opt-WordNoBioObjective	131	0.6845588235294118	0.428921568627451	0.5804730202048082	0.35962659485742166	0.23858416431842683	0.38195556172685213	True	computed_from_matched_predictions	0.0
-0.2058074482817039	-0.3101370291724227	-0.10486252209602383	0.0	primary_recist	melanoma_recist_supported_primary	EcoNiche-Opt-WordFullGraph	EcoNiche-Opt-WordFullGraph_vs_EcoNiche-Opt-HeuristicEcology	EcoNiche-Opt-HeuristicEcology	131	0.47818627450980394	0.6845588235294118	0.3752920711828562	0.5804730202048082	0.37021337573504476	0.23858416431842683	False	computed_from_matched_predictions	0.0
-0.2058074482817039	-0.3101370291724227	-0.10486252209602383	0.0	primary_recist	melanoma_recist_supported_primary	EcoNiche-Opt-WordFullGraph	EcoNiche-Opt-WordFullGraph_vs_EcoNiche-Opt-ModulePriorFixed	EcoNiche-Opt-ModulePriorFixed	131	0.47818627450980394	0.6845588235294118	0.3752920711828562	0.5804730202048082	0.37021337573504476	0.23858416431842683	True	computed_from_matched_predictions	0.0
-0.17799981142726423	-0.2904872040186287	-0.06754129281048425	0.002	primary_recist	melanoma_recist_supported_primary	EcoNiche-Opt-WordFullGraph	EcoNiche-Opt-WordFullGraph_vs_EcoNiche-Opt-ModuleIFNConsensus	EcoNiche-Opt-ModuleIFNConsensus	131	0.47818627450980394	0.6568627450980392	0.3752920711828562	0.5443547966142261	0.37021337573504476	0.13728703635307532	False	computed_from_matched_predictions	0.0045000000000000005
-0.17545410324800764	-0.2919973544973544	-0.06190126050420169	0.002	primary_recist	melanoma_recist_supported_primary	EcoNiche-Opt-WordFullGraph	EcoNiche-Opt-WordFullGraph_vs_EcoNiche-Opt-AdaptiveConsensus	EcoNiche-Opt-AdaptiveConsensus	131	0.47818627450980394	0.6544117647058824	0.3752920711828562	0.5459537905768007	0.37021337573504476	0.123103902051317	False	computed_from_matched_predictions	0.0045000000000000005
-0.17091303469562624	-0.2837337448234861	-0.0639047240496024	0.002	primary_recist	melanoma_recist_supported_primary	EcoNiche-Opt-WordFullGraph	EcoNiche-Opt-WordFullGraph_vs_CXCL9	CXCL9	131	0.47818627450980394	0.649264705882353	0.3752920711828562	0.5371225556519088	0.37021337573504476	0.1345603036842726	True	computed_from_matched_predictions	0.0045000000000000005
-0.16679023869946127	-0.28581727819150415	-0.05877083111253248	0.002	primary_recist	melanoma_recist_supported_primary	EcoNiche-Opt-WordFullGraph	EcoNiche-Opt-WordFullGraph_vs_TIDE_dysfunction	TIDE_dysfunction	131	0.47818627450980394	0.6455882352941177	0.3752920711828562	0.5478125399264986	0.37021337573504476	0.11415110795487338	True	computed_from_matched_predictions	0.0045000000000000005
-0.16569028875516667	-0.28187485852927024	-0.05336481902768389	0.002	primary_recist	melanoma_recist_supported_primary	EcoNiche-Opt-WordFullGraph	EcoNiche-Opt-WordFullGraph_vs_TIG	TIG	131	0.47818627450980394	0.6443627450980393	0.3752920711828562	0.5402750166694281	0.37021337573504476	0.11949029910582962	True	computed_from_matched_predictions	0.0045000000000000005
-0.16297475501304273	-0.2854565210603178	-0.04697457700872095	0.006	primary_recist	melanoma_recist_supported_primary	EcoNiche-Opt-WordFullGraph	EcoNiche-Opt-WordFullGraph_vs_APM	APM	131	0.47818627450980394	0.6419117647058823	0.3752920711828562	0.5025690476013558	0.37021337573504476	0.13856848077764605	True	computed_from_matched_predictions	0.0108
-0.16095337722998296	-0.27571812990423067	-0.05039690815270228	0.002	primary_recist	melanoma_recist_supported_primary	EcoNiche-Opt-WordFullGraph	EcoNiche-Opt-WordFullGraph_vs_IFNG	IFNG	131	0.47818627450980394	0.6397058823529411	0.3752920711828562	0.5313226284532585	0.37021337573504476	0.13524042281735324	True	computed_from_matched_predictions	0.0045000000000000005
-0.15068168383050806	-0.25685218779119323	-0.04685601115733924	0.006	primary_recist	melanoma_recist_supported_primary	EcoNiche-Opt-WordFullGraph	EcoNiche-Opt-WordFullGraph_vs_EcoNiche-Opt-ModulePriorFixed-Platt	EcoNiche-Opt-ModulePriorFixed-Platt	131	0.47818627450980394	0.6303921568627452	0.3752920711828562	0.5174460482582935	0.37021337573504476	0.12076221874679825	False	computed_from_matched_predictions	0.0108
-0.1462668154769304	-0.26742586972526583	-0.028939646651840966	0.01	primary_recist	melanoma_recist_supported_primary	EcoNiche-Opt-WordFullGraph	EcoNiche-Opt-WordFullGraph_vs_CYT	CYT	131	0.47818627450980394	0.6242647058823529	0.3752920711828562	0.5116737068683719	0.37021337573504476	0.12143659252064323	True	computed_from_matched_predictions	0.01636363636363636
-0.14221980908659687	-0.2605807368545537	-0.031000869448903214	0.014	primary_recist	melanoma_recist_supported_primary	EcoNiche-Opt-WordFullGraph	EcoNiche-Opt-WordFullGraph_vs_EcoNiche-Opt-ImmuneComposite	EcoNiche-Opt-ImmuneComposite	131	0.47818627450980394	0.6198529411764706	0.3752920711828562	0.5032624617711886	0.37021337573504476	0.13328941742116335	True	computed_from_matched_predictions	0.021
-0.11266498665541778	-0.23480529937051683	0.00996987576987874	0.076	primary_recist	melanoma_recist_supported_primary	EcoNiche-Opt-WordFullGraph	EcoNiche-Opt-WordFullGraph_vs_PDCD1LG2	PDCD1LG2	131	0.47818627450980394	0.5889705882352941	0.3752920711828562	0.4748746815396976	0.37021337573504476	0.14133191364890493	True	computed_from_matched_predictions	0.09771428571428571
-0.10757860389734364	-0.19721698113207542	-0.01458878393802978	0.022	primary_recist	melanoma_recist_supported_primary	EcoNiche-Opt-WordFullGraph	EcoNiche-Opt-WordFullGraph_vs_EcoNiche-Opt-WordNoInteraction	EcoNiche-Opt-WordNoInteraction	131	0.47818627450980394	0.5845588235294118	0.3752920711828562	0.5023936503302233	0.37021337573504476	0.26306314793308894	True	computed_from_matched_predictions	0.03046153846153846
-0.09785720847533895	-0.23174822734736533	0.029600804700156965	0.12	primary_recist	melanoma_recist_supported_primary	EcoNiche-Opt-WordFullGraph	EcoNiche-Opt-WordFullGraph_vs_IPRES	IPRES	131	0.47818627450980394	0.5732843137254903	0.3752920711828562	0.47080769428251634	0.37021337573504476	0.17402200379843538	True	computed_from_matched_predictions	0.14400000000000002
