mean_delta	ci_low	ci_high	p_value	endpoint	stratum	target_model	comparison	baseline_model	n_samples	target_AUROC	baseline_AUROC	target_AUPRC	baseline_AUPRC	target_ECE	baseline_ECE	is_strong_baseline	status	fdr_q
0.04283269326866115	-0.025119886633044573	0.11338986952605705	0.216	primary_recist	melanoma_recist_supported_primary	EcoNiche-Opt-HeuristicEcology	EcoNiche-Opt-HeuristicEcology_vs_APM	APM	131	0.6845588235294118	0.6419117647058823	0.5804730202048082	0.5025690476013558	0.23858416431842683	0.13856848077764605	True	computed_from_matched_predictions	0.243
0.04485407105172092	-0.001710412012906459	0.09432145352900066	0.062	primary_recist	melanoma_recist_supported_primary	EcoNiche-Opt-HeuristicEcology	EcoNiche-Opt-HeuristicEcology_vs_IFNG	IFNG	131	0.6845588235294118	0.6397058823529411	0.5804730202048082	0.5313226284532585	0.23858416431842683	0.13524042281735324	True	computed_from_matched_predictions	0.1116
0.05512576445119583	0.027604248399288624	0.08312250911597052	0.0	primary_recist	melanoma_recist_supported_primary	EcoNiche-Opt-HeuristicEcology	EcoNiche-Opt-HeuristicEcology_vs_EcoNiche-Opt-ModulePriorFixed-Platt	EcoNiche-Opt-ModulePriorFixed-Platt	131	0.6845588235294118	0.6303921568627452	0.5804730202048082	0.5174460482582935	0.23858416431842683	0.12076221874679825	False	computed_from_matched_predictions	0.0
0.05954063280477346	0.009035889355742222	0.11338741566536865	0.012	primary_recist	melanoma_recist_supported_primary	EcoNiche-Opt-HeuristicEcology	EcoNiche-Opt-HeuristicEcology_vs_CYT	CYT	131	0.6845588235294118	0.6242647058823529	0.5804730202048082	0.5116737068683719	0.23858416431842683	0.12143659252064323	True	computed_from_matched_predictions	0.042
0.063587639195107	0.0038425149274207236	0.125431483159199	0.032	primary_recist	melanoma_recist_supported_primary	EcoNiche-Opt-HeuristicEcology	EcoNiche-Opt-HeuristicEcology_vs_EcoNiche-Opt-ImmuneComposite	EcoNiche-Opt-ImmuneComposite	131	0.6845588235294118	0.6198529411764706	0.5804730202048082	0.5032624617711886	0.23858416431842683	0.13328941742116335	True	computed_from_matched_predictions	0.0822857142857143
0.09314246162628612	0.012717747588820813	0.1765575011912055	0.012	primary_recist	melanoma_recist_supported_primary	EcoNiche-Opt-HeuristicEcology	EcoNiche-Opt-HeuristicEcology_vs_PDCD1LG2	PDCD1LG2	131	0.6845588235294118	0.5889705882352941	0.5804730202048082	0.4748746815396976	0.23858416431842683	0.14133191364890493	True	computed_from_matched_predictions	0.042
0.10795023980636492	-0.023901339335513725	0.23928266888150607	0.096	primary_recist	melanoma_recist_supported_primary	EcoNiche-Opt-HeuristicEcology	EcoNiche-Opt-HeuristicEcology_vs_IPRES	IPRES	131	0.6845588235294118	0.5732843137254903	0.5804730202048082	0.47080769428251634	0.23858416431842683	0.17402200379843538	True	computed_from_matched_predictions	0.13292307692307692
0.14268391986969994	0.004133077837980756	0.27690637269308727	0.04	primary_recist	melanoma_recist_supported_primary	EcoNiche-Opt-HeuristicEcology	EcoNiche-Opt-HeuristicEcology_vs_TIDE_exclusion	TIDE_exclusion	131	0.6845588235294118	0.5392156862745099	0.5804730202048082	0.39508881504616233	0.23858416431842683	0.1561917643498541	True	computed_from_matched_predictions	0.09
0.15375646470071466	0.02584589690349381	0.2711149677262209	0.014	primary_recist	melanoma_recist_supported_primary	EcoNiche-Opt-HeuristicEcology	EcoNiche-Opt-HeuristicEcology_vs_EcoNiche-Opt-WordUnsignedGraph	EcoNiche-Opt-WordUnsignedGraph	131	0.6845588235294118	0.5276960784313726	0.5804730202048082	0.4872788910226195	0.23858416431842683	0.17089475337442092	True	computed_from_matched_predictions	0.042
0.1840093711346476	0.07375239769820968	0.28718446368446354	0.002	primary_recist	melanoma_recist_supported_primary	EcoNiche-Opt-HeuristicEcology	EcoNiche-Opt-HeuristicEcology_vs_EcoNiche-Opt-WordNoBioObjective	EcoNiche-Opt-WordNoBioObjective	131	0.6845588235294118	0.49901960784313726	0.5804730202048082	0.42165973626851794	0.23858416431842683	0.23844191360518144	True	computed_from_matched_predictions	0.012000000000000002
0.1977634326725165	0.0900812210437646	0.302998949579832	0.0	primary_recist	melanoma_recist_supported_primary	EcoNiche-Opt-HeuristicEcology	EcoNiche-Opt-HeuristicEcology_vs_EcoNiche-Opt-WordFullGraph	EcoNiche-Opt-WordFullGraph	131	0.6845588235294118	0.4848039215686275	0.5804730202048082	0.3767463251608083	0.23858416431842683	0.37795984339250427	False	computed_from_matched_predictions	0.0
-0.1977634326725165	-0.302998949579832	-0.09008122104376462	0.0	primary_recist	melanoma_recist_supported_primary	EcoNiche-Opt-WordFullGraph	EcoNiche-Opt-WordFullGraph_vs_EcoNiche-Opt-HeuristicEcology	EcoNiche-Opt-HeuristicEcology	131	0.4848039215686275	0.6845588235294118	0.3767463251608083	0.5804730202048082	0.37795984339250427	0.23858416431842683	False	computed_from_matched_predictions	0.0
-0.1977634326725165	-0.302998949579832	-0.09008122104376462	0.0	primary_recist	melanoma_recist_supported_primary	EcoNiche-Opt-WordFullGraph	EcoNiche-Opt-WordFullGraph_vs_EcoNiche-Opt-ModulePriorFixed	EcoNiche-Opt-ModulePriorFixed	131	0.4848039215686275	0.6845588235294118	0.3767463251608083	0.5804730202048082	0.37795984339250427	0.23858416431842683	True	computed_from_matched_predictions	0.0
-0.16995579581807688	-0.2837596452667118	-0.053700565212936875	0.0	primary_recist	melanoma_recist_supported_primary	EcoNiche-Opt-WordFullGraph	EcoNiche-Opt-WordFullGraph_vs_EcoNiche-Opt-ModuleIFNConsensus	EcoNiche-Opt-ModuleIFNConsensus	131	0.4848039215686275	0.6568627450980392	0.3767463251608083	0.5443547966142261	0.37795984339250427	0.13728703635307532	False	computed_from_matched_predictions	0.0
-0.1674100876388203	-0.27805999032414114	-0.05066741330678616	0.002	primary_recist	melanoma_recist_supported_primary	EcoNiche-Opt-WordFullGraph	EcoNiche-Opt-WordFullGraph_vs_EcoNiche-Opt-AdaptiveConsensus	EcoNiche-Opt-AdaptiveConsensus	131	0.4848039215686275	0.6544117647058824	0.3767463251608083	0.5459537905768007	0.37795984339250427	0.123103902051317	False	computed_from_matched_predictions	0.006000000000000001
-0.16286901908643886	-0.28107573835061483	-0.042855898456943826	0.002	primary_recist	melanoma_recist_supported_primary	EcoNiche-Opt-WordFullGraph	EcoNiche-Opt-WordFullGraph_vs_CXCL9	CXCL9	131	0.4848039215686275	0.649264705882353	0.3767463251608083	0.5371225556519088	0.37795984339250427	0.1345603036842726	True	computed_from_matched_predictions	0.006000000000000001
-0.15874622309027392	-0.274228959919497	-0.04734512512841154	0.006	primary_recist	melanoma_recist_supported_primary	EcoNiche-Opt-WordFullGraph	EcoNiche-Opt-WordFullGraph_vs_TIDE_dysfunction	TIDE_dysfunction	131	0.4848039215686275	0.6455882352941177	0.3767463251608083	0.5478125399264986	0.37795984339250427	0.11415110795487338	True	computed_from_matched_predictions	0.015428571428571429
-0.15994575627102528	-0.24446007696007693	-0.07984182962631244	0.0	primary_recist	melanoma_recist_supported_primary	EcoNiche-Opt-WordFullGraph	EcoNiche-Opt-WordFullGraph_vs_EcoNiche-Opt-WordNoInteraction	EcoNiche-Opt-WordNoInteraction	131	0.4848039215686275	0.645343137254902	0.3767463251608083	0.550278370708419	0.37795984339250427	0.2865400799184383	True	computed_from_matched_predictions	0.0
-0.15764627314597932	-0.26981155755095865	-0.04392068768012063	0.008	primary_recist	melanoma_recist_supported_primary	EcoNiche-Opt-WordFullGraph	EcoNiche-Opt-WordFullGraph_vs_TIG	TIG	131	0.4848039215686275	0.6443627450980393	0.3767463251608083	0.5402750166694281	0.37795984339250427	0.11949029910582962	True	computed_from_matched_predictions	0.016
-0.15493073940385538	-0.28775253685093666	-0.022497373949579888	0.022	primary_recist	melanoma_recist_supported_primary	EcoNiche-Opt-WordFullGraph	EcoNiche-Opt-WordFullGraph_vs_APM	APM	131	0.4848039215686275	0.6419117647058823	0.3767463251608083	0.5025690476013558	0.37795984339250427	0.13856848077764605	True	computed_from_matched_predictions	0.032999999999999995
-0.15290936162079558	-0.270355658567775	-0.029796068075117383	0.008	primary_recist	melanoma_recist_supported_primary	EcoNiche-Opt-WordFullGraph	EcoNiche-Opt-WordFullGraph_vs_IFNG	IFNG	131	0.4848039215686275	0.6397058823529411	0.3767463251608083	0.5313226284532585	0.37795984339250427	0.13524042281735324	True	computed_from_matched_predictions	0.016
-0.14263766822132068	-0.2532014733970645	-0.035746848739495816	0.014	primary_recist	melanoma_recist_supported_primary	EcoNiche-Opt-WordFullGraph	EcoNiche-Opt-WordFullGraph_vs_EcoNiche-Opt-ModulePriorFixed-Platt	EcoNiche-Opt-ModulePriorFixed-Platt	131	0.4848039215686275	0.6303921568627452	0.3767463251608083	0.5174460482582935	0.37795984339250427	0.12076221874679825	False	computed_from_matched_predictions	0.02290909090909091
-0.13822279986774305	-0.25027666080826644	-0.030179373569377648	0.01	primary_recist	melanoma_recist_supported_primary	EcoNiche-Opt-WordFullGraph	EcoNiche-Opt-WordFullGraph_vs_CYT	CYT	131	0.4848039215686275	0.6242647058823529	0.3767463251608083	0.5116737068683719	0.37795984339250427	0.12143659252064323	True	computed_from_matched_predictions	0.018
-0.13417579347740952	-0.2533191276038049	-0.003894367579236537	0.04	primary_recist	melanoma_recist_supported_primary	EcoNiche-Opt-WordFullGraph	EcoNiche-Opt-WordFullGraph_vs_EcoNiche-Opt-ImmuneComposite	EcoNiche-Opt-ImmuneComposite	131	0.4848039215686275	0.6198529411764706	0.3767463251608083	0.5032624617711886	0.37795984339250427	0.13328941742116335	True	computed_from_matched_predictions	0.05538461538461538
-0.10462097104623042	-0.23606327380011577	0.03137262284431845	0.126	primary_recist	melanoma_recist_supported_primary	EcoNiche-Opt-WordFullGraph	EcoNiche-Opt-WordFullGraph_vs_PDCD1LG2	PDCD1LG2	131	0.4848039215686275	0.5889705882352941	0.3767463251608083	0.4748746815396976	0.37795984339250427	0.14133191364890493	True	computed_from_matched_predictions	0.16199999999999998
-0.08981319286615158	-0.2296687381209112	0.03975065076030899	0.154	primary_recist	melanoma_recist_supported_primary	EcoNiche-Opt-WordFullGraph	EcoNiche-Opt-WordFullGraph_vs_IPRES	IPRES	131	0.4848039215686275	0.5732843137254903	0.3767463251608083	0.47080769428251634	0.37795984339250427	0.17402200379843538	True	computed_from_matched_predictions	0.1848
